,Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Borough,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability,URL
2425,1/9/2024,45 Wall Street,2201,7353,3777,1.9,3,2.0,1.0,1.0,,10005,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28.0,435,1997.0,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999995203,
2426,1/9/2024,45 Wall Street,2008,6693,3777,1.8,3,2.0,1.0,1.0,,10005,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,TF Cornerstone,28.0,435,1997.0,Yes,Deposit Free,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999997802,
2427,1/9/2024,95 Horatio Street,426,13350,3777,3.5,3,3.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,TF Cornerstone,10.0,280,1994.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.765343664,
2428,1/10/2024,232 West 14TH Street,4A,6750,3777,1.8,3,1.0,,,,10011,$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Centennial Properties,5.0,9,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999583,
2429,1/10/2024,234 MOTT Street,2CD,6795,3777,1.8,3,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Centennial Properties,6.0,20,1900.0,Yes,Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,0.999999643,
2430,1/10/2024,234 West 14TH Street,4F,6495,3777,1.7,3,1.0,,,,10011,$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Centennial Properties,5.0,30,1926.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999738,
2431,5/4/2024,1031 Lorimer Street,3,5600,3777,1.5,3,2.0,,,,11222,$,Brooklyn,Greenpoint,,,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999531,
2432,5/4/2024,1031 Lorimer Street,3,5400,3777,1.4,3,1.0,,,,11222,$,Brooklyn,Greenpoint,,,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999959,
2433,5/4/2024,1031 Lorimer Street,3,5400,3777,1.4,3,1.0,,,,11222,$,Brooklyn,Greenpoint,,,Icon Realty Management,4.0,20,1930.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999959,
2434,5/4/2024,152 Second Avenue,3,8100,3777,2.1,3,2.0,,,,10003,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,10,1910.0,Yes,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,,,,,0.999983661,
2435,3/25/2024,30 Park Avenue,02AB,9000,3777,2.4,3,2.0,2.0,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Monterey Properties,20.0,237,1955.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.999941168,
2436,5/4/2024,152 Second Avenue,3,7900,3777,2.1,3,3.0,,,,10003,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,10,1910.0,Yes,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,,,,,0.999896038,
2437,1/10/2024,326 East 100TH Street,2B,4295,3777,1.1,3,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999942,
2438,5/4/2024,295 DeGraw Street,3,4450,3777,1.2,3,2.0,,,,11231,$$,Brooklyn,Carroll Gardens,,,Icon Realty Management,4.0,8,1920.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999914,
2439,5/4/2024,320 West 14th Street,3,7100,3777,1.9,3,1.0,,,,10014,$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Icon Realty Management,5.0,7,1901.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999409,
2440,5/4/2024,36 Linden Street,3,3200,3777,0.8,3,2.0,,,,11221,$,Brooklyn,Bushwick,,,Icon Realty Management,4.0,38,1931.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999989,
2441,5/4/2024,441 East 9th Street,3,6950,3777,1.8,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,5,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999588,
2442,5/4/2024,441 East 9th Street,3,6800,3777,1.8,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,5,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999633,
2443,5/4/2024,443 East 9th Street,3,6800,3777,1.8,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Icon Realty Management,6.0,5,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999633,
2444,5/4/2024,448 West 19th Street,3,7200,3777,1.9,3,2.0,,,,10011,$$$,Manhattan,Chelsea,Midtown,Midtown,Icon Realty Management,6.0,19,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999994251,
2445,5/4/2024,448 West 19th Street,3,7200,3777,1.9,3,2.0,,,,10011,$$$,Manhattan,Chelsea,Midtown,Midtown,Icon Realty Management,6.0,19,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999994251,
2446,5/4/2024,535 Hudson Street,3,7350,3777,1.9,3,1.0,,,,10014,$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Icon Realty Management,5.0,30,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999282,
2447,5/4/2024,535 Hudson Street,3,7350,3777,1.9,3,1.0,,,,10014,$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Icon Realty Management,5.0,30,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999282,
2448,5/4/2024,57 Second Avenue,3,7600,3777,2.0,3,1.0,,,,10003,$$,Manhattan,Bowery,East Village,Lower Manhattan,Icon Realty Management,9.0,33,1920.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.99999886,
2449,5/4/2024,57 Second Avenue,3,7400,3777,2.0,3,1.0,,,,10003,$$,Manhattan,Bowery,East Village,Lower Manhattan,Icon Realty Management,9.0,33,1920.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999024,
2450,5/4/2024,57 Second Avenue,3,7200,3777,1.9,3,2.0,,,,10003,$$,Manhattan,Bowery,East Village,Lower Manhattan,Icon Realty Management,9.0,33,1920.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999995251,
2451,5/4/2024,57 Second Avenue,3,7200,3777,1.9,3,1.0,,,,10003,$$,Manhattan,Bowery,East Village,Lower Manhattan,Icon Realty Management,9.0,33,1920.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999361,
2452,5/4/2024,350 Third Avenue,3,6500,3777,1.7,3,1.0,,,,10010,$$,Manhattan,Kips Bay,,Midtown,Icon Realty Management,4.0,14,1920.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999782,
2453,1/10/2024,334 East 100TH Street,3B,4295,3777,1.1,3,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999942,
2454,1/10/2024,334 East 100TH Street,5A,3895,3777,1.0,3,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999967,
2455,5/4/2024,250 West 91st Street,3,7500,3777,2.0,3,2.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Icon Realty Management,6.0,14,1920.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999993054,
2456,1/10/2024,338 East 100TH Street,3B,4295,3777,1.1,3,2.0,,,,10029,$,Manhattan,East Harlem,Upper Manhattan,Upper Manhattan,Centennial Properties,6.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.999999942,
2457,1/10/2024,340 East 18TH Street,4C,6495,3777,1.7,3,1.0,,,,10003,$$,Manhattan,Gramercy Park,Midtown,Midtown,Centennial Properties,6.0,24,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999784,
2458,1/10/2024,340 East 18TH Street,5A,6295,3777,1.7,3,1.0,,,,10003,$$,Manhattan,Gramercy Park,Midtown,Midtown,Centennial Properties,6.0,24,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999815,
2459,1/10/2024,346 East 18TH Street,4D,6995,3777,1.9,3,2.0,,,,10003,$$,Manhattan,Gramercy Park,,Midtown,Centennial Properties,6.0,24,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999995949,
2460,1/10/2024,346 East 18TH Street,1C,6495,3777,1.7,3,2.0,,,,10003,$$,Manhattan,Gramercy Park,,Midtown,Centennial Properties,6.0,24,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999998394,
2461,12/15/2023,1 BLUE SLIP,26G,8090,3777,2.1,3,2.0,,,,11222,$$$,Brooklyn,Greenpoint,,,Brookfield Properties,30.0,360,2018.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.999983787,
2462,5/9/2024,751 East 6th Street,3E,6895,3777,1.8,3,2.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,CC Apartment Management,12.0,80,2018.0,Yes,Elevator(2),Gym,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,,,0.999997064,
2463,2/13/2024,179 Avenue B,4,5250,3777,1.4,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Big Apple Management,4.0,4,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999962,
2464,2/13/2024,219 East 89th Street,5W,4250,3777,1.1,3,1.5,,,,10128,$,Manhattan,Yorkville,Upper East Side,,Big Apple Management,5.0,8,1915.0,Yes,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,,0.999999979,
2465,11/13/2023,55 Suffolk Street,1212,10575,3777,2.8,3,2.0,1.5,,,10002,$$$$,Manhattan,Lower East Side,East Village,Lower Manhattan,,31.0,378,2023.0,Yes,Childrens Playroom,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.999225526,
2466,3/31/2024,240 East 27th Street,26J,7420,3777,2.0,3,2.0,,,,10016,$$$,Manhattan,Kips Bay,Midtown,Midtown,Equity Residential,26.0,325,1977.0,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999994103,
2467,3/31/2024,240 East 27th Street,24H,7999,3777,2.1,3,2.0,,,,10016,$$$,Manhattan,Kips Bay,Midtown,Midtown,Equity Residential,26.0,325,1977.0,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999987912,
2468,3/31/2024,240 East 27th Street,15H,8240,3777,2.2,3,2.0,,,,10016,$$$,Manhattan,Kips Bay,Midtown,Midtown,Equity Residential,26.0,325,1977.0,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999980936,
2469,12/29/2023,18 Sixth Avenue,804,6380,3777,1.7,3,2.0,,,,11217,$$$,Brooklyn,Prospect Heights,,,Brodsky Organization,51.0,858,2021.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.999998704,
2470,12/29/2023,18 Sixth Avenue,1904,6700,3777,1.8,3,2.0,,,,11217,$$$,Brooklyn,Prospect Heights,,,Brodsky Organization,51.0,858,2021.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.999997827,
2471,12/29/2023,420 West 42nd Street,21B,6395,3777,1.7,3,2.0,,,,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Brodsky Organization,40.0,262,2000.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.999998349,
2472,3/31/2024,730 Columbus Avenue,05H,9383,3777,2.5,3,2.0,,,,10025,$$$,Manhattan,Upper West Side,Upper West Side,,Equity Residential,16.0,163,1986.0,Yes,Available Short Term,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,0.999870541,
2473,1/10/2024,410 East 13TH Street,3D,5495,3777,1.5,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Roomrs Co Living,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.99999994,
2474,1/10/2024,410 East 13TH Street,5A,5495,3777,1.5,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Roomrs Co Living,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.99999994,
2475,1/10/2024,410 East 13TH Street,1F,5295,3777,1.4,3,1.5,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Roomrs Co Living,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999894,
2476,1/10/2024,416 East 13TH Street,1C,5495,3777,1.5,3,1.5,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Centennial Properties,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999838,
2477,2/16/2024,101 West 90th Street,THJ,7605,3777,2.0,3,2.0,,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Lefrak Organization,22.0,190,1987.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,0.999992464,
2478,1/10/2024,416 East 13TH Street,6A,5495,3777,1.5,3,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Centennial Properties,6.0,35,1900.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.99999994,
2479,1/10/2024,437 West 53RD Street,5A,5495,3777,1.5,3,1.0,,,,10019,$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Roomrs Co Living,5.0,11,1910.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.999999907,
2480,1/10/2024,939 Second Avenue,4,5295,3777,1.4,3,1.0,,,,10022,$$,Manhattan,Midtown East,Midtown,Midtown,Centennial Properties,5.0,4,1900.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.999999962,
2481,2/16/2024,125 West 31st Street,F 3BR,9749,3777,2.6,3,2.0,,,,10001,$$$,Manhattan,Chelsea,Midtown,Midtown,Fetner Properties,59.0,458,2005.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.999745725,
2482,2/16/2024,211 East 70th Street,15H,14500,3777,3.8,3,3.0,,,,10021,$$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,35.0,269,1976.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.37380921,
2483,2/16/2024,215 East 68th Street,24D,17600,3777,4.7,3,3.0,,,,10065,$$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,33.0,608,1962.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,0.004779173,
2484,2/16/2024,215 East 68th Street,9M,18595,3777,4.9,3,3.0,,,,10065,$$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,33.0,608,1962.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,0.001295029,
2485,2/16/2024,241 Central Park West,4D,15495,3777,4.1,3,3.0,,,,10024,$$$$,Manhattan,Upper West Side,Upper West Side,,Rudin Management,20.0,134,1930.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.122115487,
2486,2/16/2024,25 West 81st Street,3B,13495,3777,3.6,3,3.0,,,,10024,$$$$,Manhattan,Upper West Side,Upper West Side,,Rudin Management,16.0,63,1927.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.715509376,
2487,2/16/2024,254 East 68th Street,18A,13600,3777,3.6,3,3.0,,,,10065,$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,32.0,174,1974.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,0.672521801,
2488,2/16/2024,254 East 68th Street,6D,12300,3777,3.3,3,3.0,,,,10065,$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,32.0,174,1974.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,0.926498329,
2489,2/16/2024,945 Fifth Avenue,14D,18000,3777,4.8,3,3.0,,,,10021,$$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,20.0,107,1948.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,0.002684251,
2490,2/16/2024,945 Fifth Avenue,9A,23800,3777,6.3,3,3.0,,,,10021,$$$$,Manhattan,Lenox Hill,Upper East Side,,Rudin Management,20.0,107,1948.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,5.32e-07,
2491,1/10/2024,210 West 89th Street,7D-E,9295,3777,2.5,3,2.0,1.0,,,10024,$$$,Manhattan,Upper West Side,Upper West Side,,Stonehenge Management,12.0,150,1963.0,Yes,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999892886,
2492,1/10/2024,360 East 65th Street,14A,7195,3777,1.9,3,2.0,1.0,,,10065,$$$,Manhattan,Lenox Hill,Upper East Side,,Stonehenge Management,21.0,165,1962.0,Yes,Deposit Free,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.999995269,
2493,1/10/2024,360 East 65th Street,18F,7695,3777,2.0,3,2.0,1.0,,,10065,$$$,Manhattan,Lenox Hill,Upper East Side,,Stonehenge Management,21.0,165,1962.0,Yes,Deposit Free,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.999990878,
2494,4/18/2023,2245 Ocean Parkway,E,2500,3777,0.7,3,2.0,,,,11223,$,Brooklyn,Sheepshead Bay,,,M&R Management,6.0,74,1958.0,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,,,0.999999995,
2495,3/8/2024,205 East 92nd Street,3,19695,3777,5.2,3,3.5,,,,10128,$$$$,Manhattan,Yorkville,Upper East Side,,Related Rentals,36.0,183,2016.0,Yes,Doorman,Elevator(3),Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,,,9.05e-05,
2496,3/31/2024,1 Morningside Drive,001-501,7555,3777,2.0,3,2.0,,,,10025,$$$,Manhattan,Morningside Heights,Upper Manhattan,Upper Manhattan,Avalon Communities,20.0,296,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.999991817,
2497,3/31/2024,1 Morningside Drive,001-1201,7720,3777,2.0,3,2.0,,,,10025,$$$,Manhattan,Morningside Heights,Upper Manhattan,Upper Manhattan,Avalon Communities,20.0,296,2008.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,0.999990699,
2498,9/9/2022,511 West 44th Street,Mod-Inc-135%,3020,3777,0.8,3,2.0,,,Y,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Gotham Properties,14.0,2,2013.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.999999989,
2499,9/9/2022,511 West 44th Street,Mid-Inc-165%,3720,3777,1.0,3,2.0,,,Y,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Gotham Properties,14.0,2,2013.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.999999968,
2500,9/9/2022,510 West 45th Street,Mod-Inc-135%,3020,3777,0.8,3,2.0,,,Y,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Gotham Properties,14.0,2,2013.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.999999989,
2501,9/9/2022,510 West 45th Street,Mid-Inc-165%,3720,3777,1.0,3,2.0,,,Y,10036,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Gotham Properties,14.0,2,2013.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.999999968,
2502,3/27/2024,222 West 80th Street,17B,23300,3777,6.2,3,3.5,2.0,,,10024,$$$$,Manhattan,Upper West Side,Upper West Side,,Rose Associates,20.0,72,2018.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,4.25e-07,
2503,1/10/2024,210 West 70th Street,801,8995,3777,2.4,3,2.0,1.0,,,10023,$$$,Manhattan,Lincoln Square,Upper West Side,,Stonehenge Management,15.0,185,1924.0,Yes,Deposit Free,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.999937876,
2504,1/10/2024,210 West 70th Street,1403,9125,3777,2.4,3,2.0,1.0,,,10023,$$$,Manhattan,Lincoln Square,Upper West Side,,Stonehenge Management,15.0,185,1924.0,Yes,Deposit Free,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,0.999931284,
2505,1/10/2024,920 Park Avenue,3A,13000,3777,3.4,3,2.5,1.0,,,10028,$$$$,Manhattan,Upper East Side,Upper East Side,,Stonehenge Management,21.0,68,,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.938500052,
2506,1/10/2024,920 Park Avenue,21C,14500,3777,3.8,3,2.0,1.0,,,10028,$$$$,Manhattan,Upper East Side,Upper East Side,,Stonehenge Management,21.0,68,,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.816052242,
2507,1/10/2024,920 Park Avenue,3C,16000,3777,4.2,3,3.5,1.0,,,10028,$$$$,Manhattan,Upper East Side,Upper East Side,,Stonehenge Management,21.0,68,,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.022819282,
2508,1/10/2024,354 East 91st Street,1102,7590,3777,2.0,3,2.0,1.0,,,10128,$$$,Manhattan,Yorkville,Upper East Side,,Stonehenge Management,22.0,163,2002.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.999991592,
2509,1/10/2024,780 Greenwich Street,4F,15995,3777,4.2,3,2.5,1.0,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Stonehenge Management,6.0,88,1950.0,Yes,Doorman,Elevator(1),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.148369079,
2510,1/26/2024,180 Water Street,2610,8303,3777,2.2,3,3.0,1.0,,,10038,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Metro Loft Management,29.0,574,2017.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,,0.999814095,
2511,1/26/2024,180 Water Street,1709,8118,3777,2.1,3,3.0,1.0,,,10038,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Metro Loft Management,29.0,574,2017.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,Swimming Pool,,,,,,0.999876882,
2512,3/8/2024,530 West 30th Street,3,14893,3777,3.9,3,3.0,,,,10001,$$$$,Manhattan,Chelsea,Midtown,Midtown,Related Rentals,33.0,178,2017.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,0.229340634,
2513,4/24/2024,10 Waterside Plaza,3E - 10 - 32D,8795,3777,2.3,3,2.0,,,,10010,$$,Manhattan,Kips Bay,,Midtown,Brookfield Properties,37.0,380,1974.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Swimming Pool,,,,,,0.999951736,
2514,12/6/2023,235 East 50th Street,10,4500,3777,1.2,3,1.0,,,,10022,$,Manhattan,Midtown East,Midtown,Midtown,Landmark Resources,6.0,40,1906.0,Yes,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,0.999999988,
2515,1/10/2024,15 East 11th Street,3,7200,3777,1.9,3,1.0,,,,10003,$$$,Manhattan,Greenwich Village,Lower Manhattan,Lower Manhattan,TriHill Management,10.0,8,1903.0,Yes,Elevator(1),Gym,Laundry in Building,,,,,,,,,,,,0.999999361,
2516,4/24/2024,10 Waterside Plaza,3E - 10 - 31D,8885,3777,2.4,3,2.0,,,,10010,$$,Manhattan,Kips Bay,,Midtown,Brookfield Properties,37.0,380,1974.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Swimming Pool,,,,,,0.999932298,
