Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability
5/21/2024,102 ST MARKS PLACE,16,3510.0,3027,1.2,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,17,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993295587061141
5/21/2024,11 WAVERLY PLACE,03A,4850.0,3027,1.6,2,1.0,nan,nan,nan,10003,$$,Greenwich Village,Lower Manhattan,Lower Manhattan,MetroNest,13.0,164,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9946061202766798
5/21/2024,11 WAVERLY PLACE,04A,4850.0,3027,1.6,2,1.0,nan,nan,nan,10003,$$,Greenwich Village,Lower Manhattan,Lower Manhattan,MetroNest,13.0,164,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9946061202766798
5/21/2024,11 WAVERLY PLACE,05A,4850.0,3027,1.6,2,1.0,nan,nan,nan,10003,$$,Greenwich Village,Lower Manhattan,Lower Manhattan,MetroNest,13.0,164,1929.0,Yes,Doorman,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9946061202766798
5/21/2024,110 EAST 7TH STREET,14,3050.0,3027,1.0,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,23,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997257097081166
5/21/2024,122 EAST 7TH STREET,GFE,4900.0,3027,1.6,2,1.0,nan,nan,nan,10009,$$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,14,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9942566913334264
10/31/2023,245 East 58th Street,10D-2,7500.0,3027,2.5,2,2.0,nan,nan,nan,10022,$$$$,Midtown East,Midtown East,Midtown,Olnick Organization,29.0,160,1983.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,nan,0.22057717405771973
10/31/2023,245 East 58th Street,14A,7754.0,3027,2.6,2,2.0,nan,nan,nan,10022,$$$$,Midtown East,Midtown East,Midtown,Olnick Organization,29.0,160,1983.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,nan,0.15084366260549598
10/31/2023,245 East 58th Street,16B,7938.0,3027,2.6,2,2.0,nan,nan,nan,10022,$$$$,Midtown East,Midtown East,Midtown,Olnick Organization,29.0,160,1983.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,nan,0.13345414754332777
10/31/2023,2600 Netherland Avenue,1611,3800.0,3027,1.3,2,2.0,nan,nan,nan,10463,$,Spuyten Duyvil,nan,nan,Olnick Organization,30.0,588,1975.0,Yes,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,nan,nan,0.9920914630908834
5/28/2024,77 West 24th Street,PHB,10688.0,3027,3.5,2,2.0,nan,nan,nan,10010,$$$$,Chelsea,nan,Midtown,Albanese Organization,29.0,298,1999.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.0016119534291373387
5/28/2024,209 East 66th Street,2 Bed,5000.0,3027,1.7,2,1.5,nan,nan,nan,10065,$$,Lenox Hill,Upper East Side,nan,Manhattan Skyline,6.0,25,1880.0,Yes,Deposit Free,Elevator(1),Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.978735233915876
5/21/2024,218 EAST 6TH STREET,4,3900.0,3027,1.3,2,2.0,nan,nan,nan,10003,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,21,1925.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9914588924139512
5/21/2024,23 JONES STREET,14,3600.0,3027,1.2,2,1.0,nan,nan,nan,10014,$$,West Village,Greenwich Village,Lower Manhattan,MetroNest,5.0,24,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9992983722404446
5/21/2024,32 EAST 7TH STREET,1E,2925.0,3027,1.0,2,1.0,nan,nan,nan,10003,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,22,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997570374952366
5/21/2024,431 EAST 9TH STREET,GFW,2843.0,3027,0.9,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,21,1900.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998214167802948
5/21/2024,431 EAST 9TH STREET,6,2990.0,3027,1.0,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,21,1900.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997381824064359
5/21/2024,431 EAST 9TH STREET,14,2900.0,3027,1.0,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,21,1900.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997558363808833
5/21/2024,512 EAST 5TH STREET,3-Jan,4500.0,3027,1.5,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,18,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9967728657003062
5/21/2024,514 EAST 5TH STREET,13/14,4000.0,3027,1.3,2,1.0,nan,nan,nan,10009,$$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,5.0,18,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9987180730549697
5/21/2024,543 EAST 5TH STREET,1,4000.0,3027,1.3,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,9.0,22,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9987180730549697
5/21/2024,543 EAST 5TH STREET,15,2950.0,3027,1.0,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,9.0,22,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997461809100173
5/21/2024,620 EAST 11TH STREET,4,2875.0,3027,0.9,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,26,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9998169283423305
5/21/2024,620 EAST 11TH STREET,18,3200.0,3027,1.1,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,26,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9995969492965086
5/21/2024,622 EAST 11TH STREET,3,3475.0,3027,1.1,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,26,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9995011391370274
5/21/2024,622 EAST 11TH STREET,4,2990.0,3027,1.0,2,1.0,nan,nan,nan,10009,$,East Village,Lower Manhattan,Lower Manhattan,MetroNest,6.0,26,1900.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997381824064359
5/21/2024,1378 York Avenue,1C,7295.0,3027,2.4,2,2.0,nan,nan,nan,10021,$,Lenox Hill,Upper East Side,nan,Harlington Realty,5.0,15,1910.0,Yes,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3026670269463949
5/21/2024,1378 York Avenue,4C,4295.0,3027,1.4,2,1.0,nan,nan,nan,10021,$,Lenox Hill,Upper East Side,nan,Harlington Realty,5.0,15,1910.0,Yes,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9979439978700425
5/24/2024,163 Washington Ave,4C,4895.0,3027,1.6,2,2.0,nan,nan,nan,11205,$$,Clinton Hill,nan,nan,Kings and Queens,17.0,50,2010.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,0.9599376812328348
5/24/2024,97-45 Queens Blvd,308,3695.0,3027,1.2,2,2.0,nan,nan,nan,11374,$,Rego Park,nan,nan,Kings and Queens,13.0,108,1961.0,Yes,Doorman,Elevator(2),Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,nan,nan,0.9947075495041184
5/28/2024,517 East 81st Street,3W,3400.0,3027,1.1,2,1.0,nan,nan,nan,10028,$,Yorkville,Upper East Side,nan,Black Diamond Equity Management,5.0,10,1914.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9995406334919752
5/28/2024,239 East 53rd Street,1A,3895.0,3027,1.3,2,1.0,nan,nan,nan,10022,$,Midtown East,Midtown,Midtown,Black Diamond Equity Management,5.0,13,1904.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.998846617413596
5/28/2024,220 East 25th Street,1C,4549.0,3027,1.5,2,1.5,nan,nan,nan,10010,$$,Kips Bay,Midtown,Midtown,Black Diamond Equity Management,6.0,24,1920.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9910726804215837
5/28/2024,117 West 58th Street,8E,4825.0,3027,1.6,2,1.0,nan,nan,nan,10019,$$,nan,Midtown West,Midtown,Black Diamond Equity Management,12.0,99,1900.0,Yes,Doorman,Elevator(1),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9916028238247343
11/29/2023,408 East 92nd Street,6G,6095.0,3027,2.0,2,2.0,1.0,1.0,nan,10128,$$$,Yorkville,Upper East Side,nan,Stonehenge Management,32.0,196,2004.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.7633078747193224
11/29/2023,408 East 92nd Street,31F,6745.0,3027,2.2,2,2.0,1.0,1.0,nan,10128,$$$,Yorkville,Upper East Side,nan,Stonehenge Management,32.0,196,2004.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.5322907145582221
11/29/2023,408 East 92nd Street,32E,7095.0,3027,2.3,2,2.0,1.0,nan,nan,10128,$$$,Yorkville,Upper East Side,nan,Stonehenge Management,32.0,196,2004.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,0.39871246850229874
5/28/2024,211 North End Avenue,21B,9500.0,3027,3.1,2,2.0,nan,nan,nan,10282,$$$$,Battery Park City,nan,Lower Manhattan,Albanese Organization,24.0,250,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.011823480753348183
5/6/2024,301 Elizabeth Street,2 Bed,8250.0,3027,2.7,2,2.0,nan,nan,nan,10012,$$$,Bowery,East Village,Lower Manhattan,Manhattan Skyline,12.0,193,1991.0,Yes,Courtyard,Deposit Free,Elevator(2),Gym,Laundry in Building,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,0.08459820096504414
5/28/2024,343 East 85th Street,4R,3495.0,3027,1.2,2,1.0,nan,nan,nan,10028,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993532286048179
5/28/2024,339 East 88th Street,3R,3495.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,17,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993532286048179
5/28/2024,1705 First Avenue,2FC,3495.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,26,1926.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993532286048179
5/28/2024,308 East 92nd Street,5E,3195.0,3027,1.1,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9996081554425905
10/31/2023,2600 Netherland Avenue,501,3550.0,3027,1.2,2,2.0,nan,nan,nan,10463,$,Spuyten Duyvil,nan,nan,Olnick Organization,30.0,588,1975.0,Yes,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,nan,nan,0.9950057555737899
4/19/2024,140 Riverside Boulevard,1224,7850.0,3027,2.6,2,1.0,1.0,nan,nan,10069,$$$,Lincoln Square,Upper West Side,nan,A&E Real Estate,28.0,354,2002.0,Yes,Available Short Term,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,0.5671313888682397
4/19/2024,252-300 12th Street,3E,3150.0,3027,1.0,2,1.0,1.0,nan,nan,11215,$,Park Slope,nan,nan,A&E Real Estate,nan,3,nan,Yes,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997107102897359
4/19/2024,160 Riverside Boulevard,22F,9100.0,3027,3.0,2,2.0,1.0,nan,nan,10069,$$$,Lincoln Square,Upper West Side,nan,Equity Residential,33.0,455,1999.0,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.022315550736022628
5/28/2024,310 East 92nd Street,2E,3750.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9992118448327753
5/28/2024,310 East 92nd Street,4R,3195.0,3027,1.1,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9996081554425905
5/28/2024,304 East 92nd Street,4R,3495.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993532286048179
5/28/2024,310 East 92nd Street,2E,3750.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9992118448327753
5/28/2024,310 East 92nd Street,4R,3195.0,3027,1.1,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9996081554425905
5/28/2024,304 East 92nd Street,4R,3495.0,3027,1.2,2,1.0,nan,nan,nan,10128,$,Yorkville,Upper East Side,nan,Eberhart Brothers,6.0,15,1920.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9993532286048179
11/1/2023,346 East 20th Street,4,4395.0,3027,1.5,2,1.0,nan,nan,nan,10003,$$,Gramercy Park,Midtown,Midtown,Time Equities,6.0,37,1920.0,Yes,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,0.9970958972276893
4/22/2024,775 Columbus Avenue,775 - 04C,7750.0,3027,2.6,2,2.0,nan,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,UDR,12.0,56,2010.0,Yes,Courtyard,Deposit Free,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,0.15124161119338142
4/22/2024,808 Columbus Avenue,808 - 20H,8072.0,3027,2.7,2,2.0,nan,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,UDR,30.0,360,2010.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,0.09592484054698136
4/22/2024,808 Columbus Avenue,808 - 22M,6910.0,3027,2.3,2,2.0,nan,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,UDR,30.0,360,2010.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,0.43357027027919176
4/22/2024,808 Columbus Avenue,808 - 25M,7079.0,3027,2.3,2,2.0,nan,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,UDR,30.0,360,2010.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,0.4016922510517624
4/22/2024,808 Columbus Avenue,808 - PH3-F,10286.0,3027,3.4,2,2.0,nan,nan,nan,10025,$$$,Manhattan Valley,Upper West Side,nan,UDR,30.0,360,2010.0,Yes,Deposit Free,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Swimming Pool,nan,nan,0.002896144984733515
4/22/2024,10 Hanover Square,11A,6989.0,3027,2.3,2,2.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,21.0,493,1972.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,0.4452422639292894
4/22/2024,10 Hanover Square,04A,6994.0,3027,2.3,2,2.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,21.0,493,1972.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,0.44428427890788424
4/22/2024,401 East 34th Street,N16A,6667.0,3027,2.2,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.6017647326203647
4/22/2024,401 East 34th Street,N24A,7193.0,3027,2.4,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.36992736238797397
4/22/2024,401 East 34th Street,N23A,7256.0,3027,2.4,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.3586088058676822
4/18/2024,40 Harrison Street,310-36H,6895.0,3027,2.3,2,1.0,nan,nan,nan,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39.0,441,1975.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.8519622433412083
4/18/2024,40 Harrison Street,310-17L,7095.0,3027,2.3,2,1.5,nan,nan,nan,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39.0,441,1975.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.6438320150059296
4/18/2024,40 Harrison Street,310-18H,7195.0,3027,2.4,2,1.0,nan,nan,nan,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39.0,441,1975.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.777073378740242
4/18/2024,40 Harrison Street,310-09L,7495.0,3027,2.5,2,2.0,nan,nan,nan,10013,$$$,Tribeca,Lower Manhattan,Lower Manhattan,Stellar Management,39.0,441,1975.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,0.2212448349126052
4/18/2024,666 WEST END AVENUE,666-08QW,7095.0,3027,2.3,2,2.0,nan,nan,nan,10025,$$$,Upper West Side,Upper West Side,nan,Stellar Management,23.0,200,1927.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,nan,Roof Deck,Swimming Pool,nan,nan,nan,nan,nan,nan,0.39871246850229874
4/18/2024,628 West 151st Street,04E,3114.0,3027,1.0,2,1.0,1.0,nan,nan,10031,$,Hamilton Heights,Harlem,Upper Manhattan,Goldfarb Properties,6.0,64,1914.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997186763585566
4/18/2024,920 Riverside Drive,06A,2887.0,3027,1.0,2,1.0,1.0,nan,nan,10032,$,Washington Heights,nan,Upper Manhattan,Goldfarb Properties,6.0,70,1922.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9997640944252623
4/22/2024,401 East 34th Street,N21H,6198.0,3027,2.0,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.7881736828550124
4/22/2024,401 East 34th Street,N33A,7351.0,3027,2.4,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.34183806596622707
4/22/2024,401 East 34th Street,S09B,6174.0,3027,2.0,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.7912658159748696
4/22/2024,401 East 34th Street,N11K,6940.0,3027,2.3,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.48310368845156215
4/22/2024,401 East 34th Street,S18H,8935.0,3027,3.0,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.02943125155253029
4/22/2024,401 East 34th Street,N19H,7044.0,3027,2.3,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.46299276719590815
4/22/2024,401 East 34th Street,S04A,7226.0,3027,2.4,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.3639798521063353
4/22/2024,95 Wall Street,1922,7421.0,3027,2.5,2,2.0,nan,nan,nan,10005,$$$,Financial District,Lower Manhattan,Lower Manhattan,UDR,22.0,507,1969.0,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.25117894373481664
4/22/2024,401 East 34th Street,S19H,6956.0,3027,2.3,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.4800044937271928
4/22/2024,401 East 34th Street,S25B,6549.0,3027,2.2,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.6234868604882466
4/22/2024,401 East 34th Street,S05J,6433.0,3027,2.1,2,2.0,nan,nan,nan,10016,$$$,Murray Hill,Midtown,Midtown,UDR,35.0,710,1985.0,Yes,Available Furnished,Available Short Term,Doorman,Elevator(9),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,0.7032870112888033
