"Date active","Building address","Unit","Rent","Bed","Bath","Months Free","Owner Paid","Rent Stabilized","Zip Code","Building Price Range","Neighborhood","Parent Neighborhood","Neighborhood3","Property Manager","Number of Floors","Number of Units","Year Built","Active","Amenities"
"2024-05-05","190 East 7th Street","616/2","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","B/1","2350","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","509/2","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","509/1","2400","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","208/2","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","310/1","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","310/2","2450","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","609/2","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","609/3","2600","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","B/3","2300","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","B/2","2300","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","615/2","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","310/3","2400","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","609/1","2400","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","217/1","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","505/1","2500","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","413/3","2400","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","119/3","2400","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","190 East 7th Street","119/2","2150","-1","1.0","","","","10009","$$$","East Village","Lower Manhattan","Lower Manhattan","Aya Co Living","7","124","2000","Yes","Available Furnished","Available Short Term","Deposit Free","Doorman","Elevator(1)","Furnished Apartments","Gym","Laundry in Building","Management Company","","Roof Deck","","","","",""
"2024-05-05","201 West 136th Street","2W/4","1350","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-02-13","350 Clarkson Avenue","414","3300","1","1.0","1.5","","","11226","$$","Prospect Lefferts Gardens","","","Lisa Management","8","250","2020","Yes","Courtyard","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","","","","",""
"2024-02-13","350 Clarkson Avenue","704","4225","2","2.0","","","","11226","$$","Prospect Lefferts Gardens","","","Lisa Management","8","250","2020","Yes","Courtyard","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","","","","",""
"2024-02-13","350 Clarkson Avenue","302","3150","1","1.0","1.0","","","11226","$$","Prospect Lefferts Gardens","","","Lisa Management","8","250","2020","Yes","Courtyard","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","","","","",""
"2024-02-13","626 Flatbush Avenue","18B","5908","2","2.0","0.32","","","11225","$$","Prospect Lefferts Gardens","","","Lisa Management","23","254","2015","Yes","Courtyard","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","Roof Deck","","","",""
"2024-02-13","11 Stanton Street","2AC","3299","2","1.0","","","","10002","$$","Bowery","Lower East Side","Lower Manhattan","Better Living Properties","5","18","1900","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","11 Stanton Street","3AA","3499","2","1.0","","","","10002","$$","Bowery","Lower East Side","Lower Manhattan","Better Living Properties","5","18","1900","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","76 East 1st Street","3C","2499","0","1.0","","","","10009","$$","East Village","Lower Manhattan","Lower Manhattan","Better Living Properties","5","16","1900","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","164 Grand Street","1A","3495","0","2.0","","","","11249","$$$","Williamsburg","","","Halcyon Management","4","8","2006","Yes","Management Company","","Cats Allowed","Dogs Allowed","Walk up","","","","","","","","","","",""
"2024-02-13","76 East 1st Street","1A","2899","1","1.0","","","","10009","$$","East Village","Lower Manhattan","Lower Manhattan","Better Living Properties","5","16","1900","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","77 East 3RD Street","16B","3199","1","1.0","","","","10003","$$","Bowery","Lower East Side","Lower Manhattan","Better Living Properties","6","20","1900","Yes","Management Company","","Cats Allowed","Dogs Allowed","Walk up","","","","","","","","","","",""
"2024-02-13","507 East 83rd Street","2A","3800","2","1.0","","","","10028","$","Yorkville","Upper East Side","","Big Apple Management","5","15","1910","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","179 Avenue B","4","5250","3","1.0","","","","10009","$$","East Village","Lower Manhattan","Lower Manhattan","Big Apple Management","4","4","1900","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","209 East 10th Street","5B","5600","2","1.0","1.0","","","10003","$","East Village","Lower Manhattan","Lower Manhattan","Big Apple Management","5","15","1920","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","209 East 10th Street","5A","3800","0","1.0","1.0","","","10003","$","East Village","Lower Manhattan","Lower Manhattan","Big Apple Management","5","15","1920","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","328 West 47th Street","1D","2700","1","1.0","","","","10036","$","Hell's Kitchen","Midtown","Midtown","Big Apple Management","5","20","1920","Yes","Management Company","","Walk up","","","","","","","","","","","","",""
"2024-02-13","185 East 3rd Street","4G","4500","2","1.0","","","","10009","$","East Village","Lower Manhattan","Lower Manhattan","Big Apple Management","6","43","1950","Yes","Elevator(1)","Management Company","","","","","","","","","","","","","",""
"2024-02-13","219 East 89th Street","5W","4250","3","1.5","","","","10128","$","Yorkville","Upper East Side","","Big Apple Management","5","8","1915","Yes","Management Company","","Cats Allowed","Dogs Allowed","Walk up","","","","","","","","","","",""
"2024-05-05","201 West 136th Street","2E/4","1200","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","3E/3","1150","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","5W/3","1400","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","5W/1","1350","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","5W/4","1400","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","3W/4","1300","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","202 Scholes Street","2A/3","1700","-1","2.0","","","","11206","$$","Williamsburg","","","Aya Co Living","3","8","1920","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","202 Scholes Street","1B/1","1500","-1","2.0","","","","11206","$$","Williamsburg","","","Aya Co Living","3","8","1920","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","5W/2","1350","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","1W/4","1300","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","2E/1","1200","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","3W/1","1300","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","3W/3","1350","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","1W/1","1300","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","1W/2","1400","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","201 West 136th Street","1W/3","1350","-1","1.0","","","","10030","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","9","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","202 Scholes Street","1B/2","1400","-1","2.0","","","","11206","$$","Williamsburg","","","Aya Co Living","3","8","1920","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","202 Scholes Street","2A/1","1700","-1","2.0","","","","11206","$$","Williamsburg","","","Aya Co Living","3","8","1920","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","202 Scholes Street","1B/4","1250","-1","2.0","","","","11206","$$","Williamsburg","","","Aya Co Living","3","8","1920","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","213 East 26th Street","A/1","2400","-1","2.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","213 East 26th Street","2C/2","2400","-1","1.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-03-31","50 East 28th Street","13C","4265","0","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","2B","4365","0","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","5G","4395","0","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","18C","4435","0","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","17B","4515","0","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","7I","6630","1","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","50 East 28th Street","20G","7635","1","1.0","","","","10016","$$$$","Midtown South","Midtown South","Midtown","Equity Residential","22","269","2014","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","",""
"2024-03-31","600 Washington Street","409","4705","0","1.0","","","","10014","$$$$","West Village","Greenwich Village","Lower Manhattan","Equity Residential","6","136","2003","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-03-31","600 Washington Street","312","4750","0","1.0","","","","10014","$$$$","West Village","Greenwich Village","Lower Manhattan","Equity Residential","6","136","2003","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-03-31","600 Washington Street","711","4863","0","1.0","","","","10014","$$$$","West Village","Greenwich Village","Lower Manhattan","Equity Residential","6","136","2003","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-05-05","213 East 26th Street","5/1","2200","-1","1.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","213 East 26th Street","2C/1","2400","-1","1.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","213 East 26th Street","2C/3","2450","-1","1.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","213 East 26th Street","B","4200","-1","1.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","213 East 26th Street","A/2","2500","-1","2.0","","","","10010","$$$$","Kips Bay","","Midtown","Aya Co Living","5","15","1910","Yes","Laundry in Building","Management Company","","Walk up","","","","","","","","","","","",""
"2024-05-05","224 East 59th Street","5FE/2","2200","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2024-05-05","224 East 59th Street","4RE/1","2500","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2024-05-05","224 East 59th Street","2FE/2","2500","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2024-03-31","600 Washington Street","410","5348","0","1.0","","","","10014","$$$$","West Village","Greenwich Village","Lower Manhattan","Equity Residential","6","136","2003","Yes","Available Short Term","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-05-05","224 East 59th Street","4RW/1","2350","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2024-05-05","224 East 59th Street","2FW/1","2400","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2023-11-13","55 Suffolk Street","420","3866","0","1.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2024-03-31","240 East 27th Street","17E","4046","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-03-31","240 East 27th Street","6E","4214","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-03-31","240 East 27th Street","25L","4256","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2024-05-05","224 East 59th Street","2FW/2","2350","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2023-11-13","55 Suffolk Street","1611","5396","1","1.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2023-11-13","55 Suffolk Street","PH304","5396","0","1.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2023-11-13","55 Suffolk Street","1410","5558","1","1.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2024-05-05","224 East 59th Street","4FE/1","2500","-1","1.0","","","","10022","$$$$","Sutton Place","Midtown East","Midtown","Aya Co Living","5","16","1904","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Laundry in Building","Management Company","","Walk up","","","","","","","",""
"2024-05-05","271 West 119th Street","5W/2","1400","-1","1.0","","","","10026","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","12","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","271 West 119th Street","4W/2","1300","-1","1.0","","","","10026","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","12","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2024-05-05","271 West 119th Street","5W/1","1400","-1","1.0","","","","10026","$$","Central Harlem","Harlem","Upper Manhattan","Aya Co Living","5","12","1910","Yes","Available Furnished","Available Short Term","Deposit Free","Furnished Apartments","Management Company","","Walk up","","","","","","","","",""
"2023-12-29","10 City Point","20L","4495","1","1.0","","","","11201","$$$","Downtown Brooklyn","","","Brodsky Organization","43","440","2015","Yes","Doorman","Elevator(4)","Gym","Laundry in Building","Live in super","Management Company","","Roof Deck","","","","","","","",""
"2023-12-29","10 City Point","27N","6150","2","2.0","","","","11201","$$$","Downtown Brooklyn","","","Brodsky Organization","43","440","2015","Yes","Doorman","Elevator(4)","Gym","Laundry in Building","Live in super","Management Company","","Roof Deck","","","","","","","",""
"2023-12-29","12 East 86th Street","1025","3450","0","1.0","","","","10028","$$$$","Upper East Side","Upper East Side","","Brodsky Organization","15","343","1932","Yes","Doorman","Elevator(2)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","","",""
"2023-12-29","124 West 60th Street","16F","4650","1","1.0","","","","10023","$$$","Lincoln Square","Upper West Side","","Brodsky Organization","52","498","1986","Yes","Doorman","Elevator(8)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","","",""
"2023-12-29","124 West 60th Street","33L","5450","1","1.0","","","","10023","$$$","Lincoln Square","Upper West Side","","Brodsky Organization","52","498","1986","Yes","Doorman","Elevator(8)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Swimming Pool","","","","","",""
"2024-03-31","240 East 27th Street","17N","4258","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2023-11-13","55 Suffolk Street","2708","8415","2","2.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2024-03-31","240 East 27th Street","23N","4300","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
"2023-11-13","55 Suffolk Street","1212","10575","3","2.0","1.5","","","10002","$$$$","Lower East Side","East Village","Lower Manhattan","","31","378","2023","Yes","Childrens Playroom","Courtyard","Doorman","Elevator(6)","Gym","Laundry in Building","Live in super","Management Company","","Cats Allowed","Dogs Allowed","Roof Deck","Swimming Pool","","",""
"2024-03-31","240 East 27th Street","7A","4307","1","1.0","","","","10016","$$$","Kips Bay","Midtown","Midtown","Equity Residential","26","325","1977","Yes","Available Short Term","Doorman","Elevator(3)","Gym","Laundry in Building","Live in super","Management Company","","Parking / Garage","Cats Allowed","Dogs Allowed","","","","",""
